state_id,state_name,state_country_id,state_tax,created_at,updated_at
1,Andaman and Nicobar Islands,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2,Andhra Pradesh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
3,Arunachal Pradesh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
4,Assam,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
5,Bihar,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
6,Chandigarh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
7,Chhattisgarh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
8,Dadra and Nagar Haveli,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
9,Daman and Diu,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
10,Delhi,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
11,Goa,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
12,Gujarat,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
13,Haryana,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
14,Himachal Pradesh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
15,Jammu and Kashmir,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
16,Jharkhand,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
17,Karnataka,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
18,Kenmore,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
19,Kerala,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
20,Lakshadweep,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
21,Madhya Pradesh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
22,Maharashtra,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
23,Manipur,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
24,Meghalaya,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
25,Mizoram,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
26,Nagaland,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
27,Narora,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
28,Natwar,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
29,Odisha,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
30,Paschim Medinipur,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
31,Pondicherry,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
32,Punjab,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
33,Rajasthan,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
34,Sikkim,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
35,Tamil Nadu,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
36,Telangana,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
37,Tripura,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
38,Uttar Pradesh,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
39,Uttarakhand,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
40,Vaishali,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
41,West Bengal,101,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
42,Badakhshan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
43,Badgis,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
44,Baglan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
45,Balkh,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
46,Bamiyan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
47,Farah,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
48,Faryab,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
49,Gawr,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
50,Gazni,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
51,Herat,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
52,Hilmand,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
53,Jawzjan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
54,Kabul,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
55,Kapisa,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
56,Khawst,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
57,Kunar,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
58,Lagman,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
59,Lawghar,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
60,Nangarhar,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
61,Nimruz,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
62,Nuristan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
63,Paktika,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
64,Paktiya,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
65,Parwan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
66,Qandahar,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
67,Qunduz,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
68,Samangan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
69,Sar-e Pul,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
70,Takhar,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
71,Uruzgan,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
72,Wardag,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
73,Zabul,1,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
74,Berat,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
75,Bulqize,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
76,Delvine,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
77,Devoll,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
78,Dibre,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
79,Durres,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
80,Elbasan,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
81,Fier,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
82,Gjirokaster,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
83,Gramsh,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
84,Has,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
85,Kavaje,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
86,Kolonje,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
87,Korce,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
88,Kruje,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
89,Kucove,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
90,Kukes,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
91,Kurbin,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
92,Lezhe,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
93,Librazhd,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
94,Lushnje,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
95,Mallakaster,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
96,Malsi e Madhe,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
97,Mat,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
98,Mirdite,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
99,Peqin,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
100,Permet,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
101,Pogradec,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
102,Puke,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
103,Sarande,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
104,Shkoder,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
105,Skrapar,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
106,Tepelene,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
107,Tirane,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
108,Tropoje,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
109,Vlore,2,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
110,'Ayn Daflah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
111,'Ayn Tamushanat,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
112,Adrar,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
113,Algiers,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
114,Annabah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
115,Bashshar,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
116,Batnah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
117,Bijayah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
118,Biskrah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
119,Blidah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
120,Buirah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
121,Bumardas,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
122,Burj Bu Arririj,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
123,Ghalizan,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
124,Ghardayah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
125,Ilizi,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
126,Jijili,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
127,Jilfah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
128,Khanshalah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
129,Masilah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
130,Midyah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
131,Milah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
132,Muaskar,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
133,Mustaghanam,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
134,Naama,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
135,Oran,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
136,Ouargla,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
137,Qalmah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
138,Qustantinah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
139,Sakikdah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
140,Satif,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
141,Sayda',3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
142,Sidi ban-al-'Abbas,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
143,Suq Ahras,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
144,Tamanghasat,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
145,Tibazah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
146,Tibissah,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
147,Tilimsan,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
148,Tinduf,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
149,Tisamsilt,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
150,Tiyarat,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
151,Tizi Wazu,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
152,Umm-al-Bawaghi,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
153,Wahran,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
154,Warqla,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
155,Wilaya d Alger,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
156,Wilaya de Bejaia,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
157,Wilaya de Constantine,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
158,al-Aghwat,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
159,al-Bayadh,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
160,al-Jaza'ir,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
161,al-Wad,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
162,ash-Shalif,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
163,at-Tarif,3,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
164,Eastern,4,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
165,Manu'a,4,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
166,Swains Island,4,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
167,Western,4,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
168,Andorra la Vella,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
169,Canillo,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
170,Encamp,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
171,La Massana,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
172,Les Escaldes,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
173,Ordino,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
174,Sant Julia de Loria,5,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
175,Bengo,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
176,Benguela,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
177,Bie,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
178,Cabinda,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
179,Cunene,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
180,Huambo,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
181,Huila,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
182,Kuando-Kubango,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
183,Kwanza Norte,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
184,Kwanza Sul,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
185,Luanda,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
186,Lunda Norte,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
187,Lunda Sul,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
188,Malanje,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
189,Moxico,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
190,Namibe,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
191,Uige,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
192,Zaire,6,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
193,Other Provinces,7,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
194,Sector claimed by Argentina/Ch,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
195,Sector claimed by Argentina/UK,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
196,Sector claimed by Australia,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
197,Sector claimed by France,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
198,Sector claimed by New Zealand,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
199,Sector claimed by Norway,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
200,Unclaimed Sector,8,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
201,Barbuda,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
202,Saint George,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
203,Saint John,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
204,Saint Mary,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
205,Saint Paul,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
206,Saint Peter,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
207,Saint Philip,9,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
208,Buenos Aires,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
209,Catamarca,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
210,Chaco,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
211,Chubut,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
212,Cordoba,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
213,Corrientes,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
214,Distrito Federal,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
215,Entre Rios,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
216,Formosa,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
217,Jujuy,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
218,La Pampa,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
219,La Rioja,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
220,Mendoza,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
221,Misiones,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
222,Neuquen,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
223,Rio Negro,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
224,Salta,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
225,San Juan,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
226,San Luis,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
227,Santa Cruz,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
228,Santa Fe,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
229,Santiago del Estero,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
230,Tierra del Fuego,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
231,Tucuman,10,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
232,Aragatsotn,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
233,Ararat,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
234,Armavir,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
235,Gegharkunik,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
236,Kotaik,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
237,Lori,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
238,Shirak,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
239,Stepanakert,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
240,Syunik,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
241,Tavush,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
242,Vayots Dzor,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
243,Yerevan,11,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
244,Aruba,12,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
245,Auckland,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
246,Australian Capital Territory,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
247,Balgowlah,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
248,Balmain,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
249,Bankstown,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
250,Baulkham Hills,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
251,Bonnet Bay,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
252,Camberwell,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
253,Carole Park,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
254,Castle Hill,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
255,Caulfield,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
256,Chatswood,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
257,Cheltenham,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
258,Cherrybrook,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
259,Clayton,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
260,Collingwood,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
261,Frenchs Forest,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
262,Hawthorn,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
263,Jannnali,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
264,Knoxfield,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
265,Melbourne,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
266,New South Wales,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
267,Northern Territory,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
268,Perth,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
269,Queensland,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
270,South Australia,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
271,Tasmania,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
272,Templestowe,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
273,Victoria,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
274,Werribee south,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
275,Western Australia,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
276,Wheeler,13,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
277,Bundesland Salzburg,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
278,Bundesland Steiermark,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
279,Bundesland Tirol,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
280,Burgenland,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
281,Carinthia,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
282,Karnten,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
283,Liezen,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
284,Lower Austria,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
285,Niederosterreich,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
286,Oberosterreich,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
287,Salzburg,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
288,Schleswig-Holstein,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
289,Steiermark,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
290,Styria,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
291,Tirol,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
292,Upper Austria,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
293,Vorarlberg,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
294,Wien,14,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
295,Abseron,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
296,Baki Sahari,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
297,Ganca,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
298,Ganja,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
299,Kalbacar,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
300,Lankaran,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
301,Mil-Qarabax,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
302,Mugan-Salyan,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
303,Nagorni-Qarabax,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
304,Naxcivan,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
305,Priaraks,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
306,Qazax,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
307,Saki,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
308,Sirvan,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
309,Xacmaz,15,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
310,Abaco,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
311,Acklins Island,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
312,Andros,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
313,Berry Islands,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
314,Biminis,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
315,Cat Island,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
316,Crooked Island,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
317,Eleuthera,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
318,Exuma and Cays,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
319,Grand Bahama,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
320,Inagua Islands,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
321,Long Island,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
322,Mayaguana,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
323,New Providence,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
324,Ragged Island,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
325,Rum Cay,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
326,San Salvador,16,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
327,'Isa,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
328,Badiyah,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
329,Hidd,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
330,Jidd Hafs,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
331,Mahama,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
332,Manama,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
333,Sitrah,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
334,al-Manamah,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
335,al-Muharraq,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
336,ar-Rifa'a,17,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
337,Bagar Hat,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
338,Bandarban,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
339,Barguna,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
340,Barisal,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
341,Bhola,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
342,Bogora,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
343,Brahman Bariya,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
344,Chandpur,18,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
